2026-06-20 10:45:16 | INFO     | project_settings          | get_settings         | Using DEFAULT_AGENT_SETTINGS (no project loaded yet)
- deploy_fireteam: N sub-agents reason independently, each picking their own tools across multiple iterations based on what they find. Expensive, deeper. Use when each subtask needs its OWN think-act-observe cycle.
  EXAMPLES: "map auth surface" (specialist renders page → inspects cookies → probes /api/auth endpoints → reports) + "map API surface" (specialist fuzzes
2026-06-20 13:27:29 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[40000:44000]:
 /api → enumerates params on discoveries → probes nested paths) — each needs 3+ iterations and chooses its next tool from the last output.

Phase patterns:
- Informational: different surfaces of one target (auth / API / JS), or same technique across N targets. Skip if each surface fits in ≤2 tools.
- Exploitation: independent vuln classes on a mapped surface (SQLi / SSRF / auth-bypass). NOT a single multi-step exploit chain (sequential), NOT two members with `metasploit` skill (msfconsole singleton race — validator rejects).
- Post-exploitation: parallel research/planning tracks only. Multi-session msfconsole interaction is serialized through the singleton — do it yourself.

Hard limits: max 5 members per wave, dangerous tools escalate to operator, do NOT specify iteration counts.

After a wave returns: findings show `(from <specialist>)` and matching TODOs auto-complete. DO NOT redeploy the same plan. Either emit action=complete with a consolidated report, OR deploy a DIFFERENT plan if findings reveal a genuinely new surface. If user asked "deploy a fireteam to do X" and it did, the task is done.

## `tools` field contract

Each member spec carries `tools`: a list of canonical tool names (the exact
identifiers from the Available Tools table, e.g. `execute_httpx`, `execute_curl`,
`kali_shell`, `query_graph`). These become the member's "primary toolbox".
Anything outside `tools` is reachable as "fallback" but requires the member to
justify each call.

- RIGHT: `"tools": ["execute_httpx", "execute_curl"]`
- WRONG: `"tools": ["httpx", "curl"]` (short forms break the split)
- WRONG: `"tools": ["nmap scan"]` (descriptions, not tool names)
- 2-5 tools per member is typical. Include every tool the member actually needs.
- `query_graph` is always implicitly primary.

Example:
```json
{"action": "deploy_fireteam", "fireteam_plan": {"members": [
  {"name": "SQLi Op", "task": "...", "tools": ["kali_shell", "execute_curl"]},
  {"name": "SSRF Op", "task": "...", "tools": ["execute_curl", "execute_nuclei"]}
], "plan_rationale": "..."}, ...}
```

complete: `{"action": "complete", "completion_reason": "Successfully exploited target", ...}`

### When to Use action="complete" (CRITICAL):

Use `action="complete"` when the **CURRENT objective** is achieved, NOT the entire conversation. The user may provide new objectives — all context (execution_trace, target_info, objective_history) is preserved.

**Exploitation Completion Triggers:**
- PoC/RCE: After capturing command output as proof (e.g., `uid=0(root)`)
- Defacement: After successfully modifying the target file/page
- Session Mode: After establishing a Meterpreter/shell session (then transition to post_exploitation)

**After success, STOP.** Do NOT verify/re-check, troubleshoot, run extra recon, or perform post-exploitation unless the user explicitly requests it. If output shows success, trust it and complete.

**On failure, VALIDATE before you theorize.** When an exploit fails or returns an unexpected result, do NOT take the first error message at face value and do NOT immediately blame the technique, the tool, or the target. First reproduce your payload in a place you fully control (run it yourself in your own browser/interpreter, or against a local copy) and confirm the tool actually produced what you intended. Then separate three distinct causes before deciding what to do next:
  - **my technique is wrong** — this class of attack does not apply here;
  - **my execution is wrong** — right technique, but a bug in how I built/encoded/delivered the payload (a missing flag, wrong encoding, quoting, an unbalanced breakout);
  - **the environment is noisy** — the error is incidental (background noise, a parse-time crash, a transport hiccup) and is not a verdict on my payload.
An error you have not reproduced is a clue, not a conclusion. Most "the tool is broken" / "the target must be X" beliefs are actually unvalidated execution bugs. Confirm which of the three it is before pivoting away from an
2026-06-20 13:27:29 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[44000:48000]:
 approach that may be one small fix from working.

### Tool Arguments:
- fs_read: {{"path": "relative path under /workspace/<projectId>/", "offset": int (optional, 1-indexed start line), "limit": int (optional, default 2000)}}
- fs_read_many: {{"paths": ["a.txt", "b.txt", ...], "max_total_bytes": int (optional, default 200000)}}
- fs_stat: {{"path": "relative path", "include_hash": bool (optional, computes sha256 over file content)}}
- fs_write: {{"path": "relative path", "content": "string", "mode": "overwrite|create_only|append" (optional, default overwrite)}}
- fs_edit: {{"path": "relative path", "old_string": "exact match", "new_string": "replacement", "replace_all": bool (optional, default false)}}
- fs_multi_edit: {{"path": "relative path", "edits": [{"old_string": "...", "new_string": "...", "replace_all": bool}, ...]}}
- fs_undo_edit: {{"path": "relative path"}}
- fs_delete: {{"path": "relative path", "recursive": bool (optional, required for dirs)}}
- fs_move: {{"src": "relative source path", "dst": "relative destination path"}}
- fs_copy: {{"src": "relative source", "dst": "relative destination", "recursive": bool (optional, required for dirs)}}
- fs_mkdir: {{"path": "relative directory path", "parents": bool (optional, default true)}}
- fs_chmod: {{"path": "relative path", "mode_str": "octal (e.g. 755) or symbolic (+x, -w)"}}
- fs_symlink_create: {{"target": "relative path of the existing file", "linkname": "relative path of the link to create", "type": "soft|hard" (optional, default soft)}}
- fs_grep: {{"pattern": "regex", "path": "subdir" (optional, default \".\"), "glob": "*.json" (optional), "output_mode": "files_with_matches|content|count" (optional), "context": int (optional), "case_insensitive": bool, "head_limit": int (optional, default 50)}}
- fs_glob: {{"pattern": "glob pattern", "path": "search root" (optional, default workspace root)}}
- fs_find: {{"path": "search root" (optional), "name": "glob" (optional), "mtime": "<24h | >7d | <1m" (optional), "size": "<10M | >1K" (optional), "type": "file|dir|symlink" (optional), "max_results": int (optional, default 200)}}
- fs_list: {{"path": "relative directory" (optional, default \".\")}}
- fs_tree: {{"path": "root" (optional), "max_depth": int (optional, default 3), "max_entries": int (optional, default 500)}}
- fs_symbols: {{"file_path": "relative path to source file"}}
- fs_symlink_read: {{"path": "relative path to a symlink"}}
- fs_hash: {{"path": "relative path", "algo": "sha256|md5" (optional, default sha256)}}
- fs_diff: {{"path_a": "relative path", "path_b": "relative path" (optional), "vs_last_read": bool (optional)}}
- fs_extract: {{"archive_path": "relative path to archive", "dest": "relative destination dir", "format": "auto|tar|zip|gz" (optional, default auto-detect from extension)}}
- fs_archive: {{"paths": ["relative path", ...], "dest": "output archive path", "format": "tar.gz|zip" (optional, default tar.gz)}}
- job_spawn: {{"tool_name": "name of any registered tool (e.g. execute_nuclei)", "args": {tool-specific args}, "label": "optional human label"}}
- job_status: {{"job_id": "hex id returned by job_spawn"}}
- job_wait: {{"job_id": "hex id", "timeout_sec": float (optional, default 30)}}
- job_cancel: {{"job_id": "hex id"}}
- job_list: {{"active": bool or null (optional - null = all jobs)}}
- execute_nuclei: {{"args": "nuclei arguments without 'nuclei' prefix"}}
- execute_curl: {{"args": "curl command arguments without 'curl' prefix"}}
- execute_httpx: {{"args": "httpx arguments without 'httpx' prefix"}}
- execute_naabu: {{"args": "naabu arguments without 'naabu' prefix"}}
- execute_jsluice: {{"args": "jsluice arguments without 'jsluice' prefix"}}
- execute_katana: {{"args": "katana arguments without 'katana' prefix"}}
- execute_subfinder: {{"args": "subfinder arguments without 'subfinder' prefix"}}
- execute_gau: {{"args": "gau arguments without 'gau' prefix"}}
- execute_nmap: {{"args": "nmap arguments without 'nmap' prefix"}}
- execute_amass: 
2026-06-20 13:27:29 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[48000:49818]:
{{"args": "amass arguments without 'amass' prefix"}}
- execute_code: {{"code": "source code", "language": "python", "filename": "exploit"}}
- execute_playwright: {{"url": "http://target:port/path", "selector": "CSS selector", "format": "text|html", "script": "Playwright Python code"}}
- execute_wpscan: {{"args": "wpscan arguments without 'wpscan' prefix"}}
- execute_arjun: {{"args": "arjun arguments without 'arjun' prefix"}}
- execute_ffuf: {{"args": "ffuf arguments without 'ffuf' prefix"}}

### Important Rules:
1. ALWAYS update the todo_list to track progress
2. Mark completed tasks as "completed"
3. Add new tasks when you discover them
4. Detect user INTENT - exploitation requests should be fast, research can be thorough
5. **Add exploitation steps as TODO items** and mark them in_progress/completed as you go

### When to Ask User (action="ask_user"):
Use ask_user ONLY when you need user input that cannot be determined from graph, tool output, target_info, or qa_history:
- Multiple exploit options, target selection, parameter clarification (e.g., LHOST), session selection, risk decisions

### Deep Think Self-Request

You have Deep Think (strategic reasoning) enabled. If at any point you feel you are:
- **Stuck or going in circles** — repeating similar tools without new results
- **Not making meaningful progress** — tools succeed but yield no actionable findings
- **Unsure which vector to pursue** — multiple options and no clear winner
- **Hitting a wall** — tried several approaches and none worked

...then set `"need_deep_think": true` in your JSON output. This will trigger a strategic re-evaluation on the next iteration to help you pivot or refocus.

Example:
```json
{{
    "thought": "...",
    "reasoning": "...",
    "action": "use_tool",
    "need_deep_think": true,
    ...
}}
```

2026-06-20 13:27:29 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ################################################################################

2026-06-20 13:27:29 | WARNING  | orchestrator_helpers.chat_persistence | update_conversation  | Conversation update failed (500): {"error":"Failed to update conversation"}
2026-06-20 13:27:29 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:27:30 | INFO     | orchestrator_helpers.chain_graph_writer | _write_attack_chain  | [redshark-operator/redshark-default] AttackChain MERGE: 1781962029100358560 (target: None)
2026-06-20 13:27:34 | INFO     | websocket_api             | websocket_endpoint   | WebSocket disconnect received: redshark-operator:redshark-default:1781962029100358560
2026-06-20 13:27:34 | INFO     | websocket_api             | websocket_endpoint   | WebSocket closed but agent task still running for redshark-operator:redshark-default:1781962029100358560
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | LLM CACHE: read=0 creation=0 eph_5m=0 eph_1h=0 provider=ChatAnthropic (iter 1)
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
============================================================
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | LLM RAW RESPONSE - Iteration 1 (attempt 1/3)
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ============================================================
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ```json
{
    "thought": "The current objective is simply to say hello in one word. No tooling, recon, or exploitation is required. This is a trivial conversational task with no target involved.",
    "reasoning": "The objective explicitly asks for a one-word greeting. No tool action, graph query, or phase transition is warranted. I complete the objective directly.",
    "action": "complete",
    "completion_reason": "Hello",
    "updated_todo_list": [
        {"id": "say-hello", "description": "Say hello, one word only", "status": "completed", "priority": "high"}
    ]
}
```
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ============================================================

2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | [redshark-operator/redshark-default/1781962029100358560] Decision: action=complete, tool=None
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
============================================================
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | THINK NODE - Iteration 1 - Phase: informational
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ============================================================
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | THOUGHT: The current objective is simply to say hello in one word. No tooling, recon, or exploitation is required. This is a trivial conversational task with no target involved.
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | REASONING: The objective explicitly asks for a one-word greeting. No tool action, graph query, or phase transition is warranted. I complete the objective directly.
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ACTION: complete
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | TODO LIST (1 items):
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           |   [x] !!! Say hello, one word only
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | Q&A HISTORY: (none)
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ============================================================

2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | [redshark-operator/redshark-default/1781962029100358560] Tokens this turn: in=12526 out=146 (cumulative in=12526 out=146)
2026-06-20 13:27:40 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781962029100358560 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:27:40 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781962029100358560 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:27:40 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781962029100358560 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:27:40 | INFO     | orchestrator_helpers.nodes.generate_response_node | generate_response_node | [redshark-operator/redshark-default/1781962029100358560] Generating final response (tier: conversational)...
2026-06-20 13:27:40 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781962029100358560 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:27:40 | WARNING  | orchestrator_helpers.chat_persistence | update_conversation  | Conversation update failed (500): {"error":"Failed to update conversation"}
2026-06-20 13:27:40 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:27:40 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:27:40 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:27:40 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:27:43 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781962029100358560 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:27:43 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781962029100358560 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:27:44 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781962029100358560 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:27:44 | INFO     | websocket_api             | on_response          | Response sent to session 1781962029100358560 (tier: conversational)
2026-06-20 13:27:44 | INFO     | websocket_api             | _run_orchestrator_query | Query completed for session 1781962029100358560
2026-06-20 13:27:44 | WARNING  | orchestrator_helpers.chat_persistence | update_conversation  | Conversation update failed (500): {"error":"Failed to update conversation"}
2026-06-20 13:27:44 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:27:44 | INFO     | orchestrator_helpers.chain_graph_writer | _write_chain_status  | AttackChain 1781962029100358560 status -> completed (steps=0)
2026-06-20 13:27:44 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:27:44 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:27:44 | WARNING  | orchestrator_helpers.chat_persistence | update_conversation  | Conversation update failed (500): {"error":"Failed to update conversation"}
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.phase | classify_attack_path | Attack path classified as 'recon-unclassified' (confidence: 0.95, service: None, required_phase: informational, target_host: None, target_port: None, target_cves: [], attempt: 1)
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.phase | classify_attack_path | Unclassified attack path: 'recon-unclassified' — no specific workflow prompts will be used
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.initialize_node | initialize_node      | [redshark-operator/redshark-default/1781961952706295291] Attack path classified: recon-unclassified, required_phase: informational, target: None:None, cves: []
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.initialize_node | initialize_node      | [redshark-operator/redshark-default/1781961952706295291] New objective #1: list all available tools, just the names
2026-06-20 13:27:59 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781961952706295291 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.chain_graph_writer | _write_attack_chain  | [redshark-operator/redshark-default] AttackChain MERGE: 1781961952706295291 (target: None)
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | [redshark-operator/redshark-default/1781961952706295291] Think node - iteration 1, phase: informational
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
################################################################################
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | # THINK NODE PROMPT - Iteration 1 - Phase: informational
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ################################################################################
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- CHAIN CONTEXT ---
No steps executed yet.
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- TODO LIST ---
No tasks defined yet.
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- TARGET INFO ---
{}
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- Q&A HISTORY ---
No previous questions asked.
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- FULL SYSTEM PROMPT (49834 chars) ---
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[0:4000]:
## Workspace Layout

Every project has a per-project workspace at /workspace/<projectId>/ with 4
fixed subdirs. Each has a role - respect them.

**Your project workspace root:** `/workspace/redshark-default/`

Use this absolute path whenever you pass a workspace file as an INPUT to an
external tool (e.g. `execute_ffuf -w /workspace/redshark-default/uploads/wordlist.txt`,
`kali_shell` referencing files in your workspace). fs_* tools accept relative
paths (`uploads/wordlist.txt`) - only external tools need the absolute form.

- `notes/` - YOUR SCRATCH. Write here freely with fs_write / fs_edit when
  you want to record findings, draft a report, build a payload file, or
  hand off context to a future turn or to the user. Examples:
  `notes/recon-summary.md`, `notes/sqli-payloads.txt`, `notes/todo.md`.

- `tool-outputs/` - AUTO-MANAGED. The executor writes here when a tool's
  output is too big to inline. You READ from here (fs_read / fs_grep) when
  you see an `[Output offloaded: -> tool-outputs/...]` marker. DO NOT
  write here directly with fs_write - your output would be mixed with
  auto-offloaded files and confuse future drill-down searches.

- `jobs/` - AUTO-MANAGED. job_spawn writes <id>.log + <id>.meta.json here
  for every background job. You READ via job_status / job_wait or by
  fs_grep over `jobs/` (works mid-flight on a running scan). DO NOT
  write here directly.

OUTPUT CAPTURE FOR `execute_*` TOOLS - DO NOT FIGHT THE AUTO-OFFLOAD:
NEVER pass `-o /path/...`, `-output ...`, `--output-file ...`, or any
output-file flag to execute_nuclei / execute_curl / execute_ffuf /
execute_httpx / execute_katana / execute_naabu / execute_subfinder /
execute_amass / execute_jsluice / execute_gau / execute_nmap /
execute_wpscan / execute_arjun / kali_shell / any external tool to "save
to the workspace". Those tools run in a SEPARATE container with a
DIFFERENT working directory; relative paths like `tool-outputs/...` will
NOT resolve to your project's workspace and the tool will fail with
"no such file or directory". Even absolute `/workspace/<projectId>/...`
paths require you to already know your project_id (you don't).

INSTEAD: let the tool print to stdout. If the output exceeds 20KB, the
executor automatically saves it to `tool-outputs/<utc-iso>-<tool>.txt`
and returns you a head/tail stub with the exact path. Use fs_read +
fs_grep on that path to drill in. This is the design - work WITH the
auto-offload pipeline, not against it.

PERSISTENT STATE FILES (cookie jars, session files, downloaded artifacts) -
USE WORKSPACE PATHS, NOT `/tmp`:
When an external tool genuinely needs to read/write a file that you also
want to read back later (curl cookie jar via `-c` / `-b`, wget downloads,
sqlmap `--output-dir`, hydra `-R` restore file), write it under your
workspace, e.g. `-c /workspace/redshark-default/notes/cookies.txt`, not
`/tmp/cookies.txt`. Reason: `fs_read` / `fs_grep` / `fs_edit` are scoped
to the workspace and CANNOT read `/tmp`. Using `/tmp` forces a fallback
to `kali_shell cat /tmp/...`, wastes a tool call, and prevents `fs_grep`
from scanning the file. Workspace paths also persist across the
engagement; `/tmp` is wiped when the kali sandbox restarts.

JOB SPAWN POLICY - decide per call, not by default:

SPAWN with job_spawn when ALL hold:
  - The tool will take >60s (deep nuclei / katana / ffuf, hydra brute
    force, metasploit_console for fire-and-forget exploit, long
    `kali_shell sleep`, slow recon)
  - You have OTHER useful work to do meanwhile (research, graph queries,
    notes writing) - otherwise spawning just adds bookkeeping and you
    block on job_wait anyway
  - You don't need live step-by-step feedback in the chat stream

DO NOT spawn these (overhead > benefit; they return in <2s):
  - tradecraft_lookup, query_graph, web_search, cve_intel, shodan,
    google_dork, msf_restart, fs_* tools, any HTTP single-shot
    (execute_curl, execute_httpx for one URL)

LOSES LIVE PROGRESS when spawned (call foreground if 
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[4000:8000]:
you want to watch):
  - metasploit_console for step-by-step exploit walkthrough (spawned
    jobs use plain execute(), bypassing the progress-polling tee)
  - execute_hydra when you want to see attempts tick by
  - kali_shell for tail-f-style commands

After spawning: `fs_grep` over `jobs/<id>.log` for mid-flight peek,
`job_status` for status + tail, `job_wait` to chunk a long wait,
`job_cancel` to stop. Multiple jobs run truly in parallel.

ALWAYS WRAP THESE TOOLS IN job_spawn (anywhere — single call or inside plan_tools):

  - execute_ffuf with -w pointing to any wordlist file
  - execute_nuclei with -t pointing to template directories
  - execute_katana with -d >= 3
  - execute_arjun (any call — iterates ~25k parameter names)
  - execute_amass with -active or -brute (default timeout 10 min)
  - execute_wpscan with --enumerate p,t,u
  - execute_nmap with -A or --script or -p-
  - execute_hydra (any call — brute force)
  - msf_restart (always 60-120s)
  - metasploit_console exploit attempts
  - kali_shell running: sqlmap with --level >= 3 / --time-based,
    flask-unsign / john / hashcat / nikto / cewl,
    bloodhound-python / kerbrute / nxc spray,
    or any for / while loop iterating over a wordlist or many IDs

These all take well over 60s in practice (often many minutes). job_spawn
returns immediately with a job_id; the underlying tool runs in background;
you read progress on a later iteration via `job_status` or `fs_grep
jobs/<id>.log`.

Inside a plan_tools wave this matters most: the wave does NOT return until
the SLOWEST step finishes. One unwrapped slow tool blocks every fast probe
in the same wave for the slow tool's full duration.

If you need a custom subtree (e.g. `evidence/2026-05-15/`), use fs_mkdir to create one alongside the defaults at the project root.

You are RedAmon, an AI penetration testing assistant using the ReAct (Reasoning and Acting) framework.

## Your Operating Model

You work step-by-step using the Thought-Tool-Output pattern:
1. **Thought**: Analyze what you know and what you need to learn
2. **Action**: Select and execute the appropriate tool
3. **Observation**: Analyze the tool output
4. **Reflection**: Update your understanding and todo list

## Current Phase: informational

### Phase Definitions

**INFORMATIONAL** (Default starting phase)
- Purpose: Gather intelligence, understand the target, verify data
- Neo4j contains existing reconnaissance data — primary source of truth

**EXPLOITATION** (Requires user approval to enter)
- Purpose: Actively exploit confirmed vulnerabilities
- Prerequisites: Must have confirmed vulnerability AND user approval

**POST-EXPLOITATION** (Requires user approval to enter)
- Purpose: Actions on compromised systems
- Prerequisites: Must have active session AND user approval

See **Available Tools** section below for tools allowed in the current phase.

## Orchestrator Auto-Logic

- Same-phase transitions are silently ignored — don't re-request your current phase
- Exploitation → Informational: auto-approved (safe downgrade)
- Info → Exploitation, Exploitation → Post-Expl: require user approval via action="transition_phase"
- Sessions auto-detected from output ("session X opened") and added to target_info — no manual tracking needed
- First `metasploit_console` call per session auto-resets msfconsole state
- Tool output is auto-truncated to prevent context overflow

## Intent Detection + Graph-First (informational phase)

Classify the user request by intent, then act:

- **Exploitation intent** ("exploit", "pwn", "run exploit", "use metasploit", "test vulnerability"): query the graph ONCE for target info (IP/port/service/CVE), then request `transition_phase` to exploitation. Full exploitation belongs in the exploitation phase; lightweight curl probing is OK in info if the graph lacks vuln data.
- **Payload/handler intent** ("generate", "payload", "reverse shell", "msfvenom", "handler", "listener", "one-liner", "backdoor"): request `transition_phase` to exploitati
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[8000:12000]:
on immediately. Do NOT generate payloads or start listeners from informational. The handler MUST be `exploit/multi/handler` via `metasploit_console` (only MSF sessions appear in the RedAmon UI). msfvenom generation via `kali_shell` is fine.
- **Research intent** ("find", "show", "list", "scan", "discover", "enumerate"): query the graph FIRST for anything you need (IPs, ports, services, vulnerabilities, CVEs). Use `execute_curl` only for reachability checks, `execute_naabu` only to verify or scan targets not in the graph, `execute_nuclei` only if the graph has no vuln data. Never re-test what the graph already shows.


## Available Tools


## Available Tools (Current Phase: informational)

| Tool                | Purpose                      | When to Use                                    |
|---------------------|------------------------------|------------------------------------------------|
| **fs_read** | Read a file from the project workspace with line numbers | Inspect a file you wrote earlier or that was produced by an offloaded tool result. ALWAYS use this to drill into tool-outputs/ files after seeing an [Output offloaded:] marker. |
| **fs_read_many** | Batched read of multiple workspace files with a hard total-payload cap | Triage N small files in one call (N <= ~50). Each file is delimited by `=== <path> ===`; reading stops when `max_total_bytes` is reached. |
| **fs_stat** | Filesystem metadata (size, mtime, mode, type) with optional sha256 | Confirm a file exists / check size before reading; record evidence integrity hashes; spot symlinks. |
| **fs_write** | Atomic create / overwrite / append a workspace file | Save notes, intermediate findings, payload files, evidence. Three modes: `overwrite` (default, atomic via tmp+rename), `create_only` (errors if exists), `append`. |
| **fs_edit** | Exact-string replacement in a workspace file with uniqueness check | Surgical edit to an existing file. Errors if `old_string` matches multiple times unless `replace_all=True`. Pushes a snapshot onto an undo stack. |
| **fs_multi_edit** | Multiple ordered edits to one file, all-or-nothing | Apply N coordinated changes to a single file atomically. If ANY edit fails its uniqueness check, NO changes land. Prefer over N sequential fs_edit calls when the edits are related. |
| **fs_undo_edit** | Revert the most recent fs_edit / fs_multi_edit on a file | Roll back an edit you made earlier in the same session. Undo history is in-memory only (lost on agent restart) and capped at 20 snapshots per file. |
| **fs_delete** | Delete a workspace file or directory | Remove obsolete scratch / failed-experiment files. For directories you MUST pass `recursive=True` (safety default). |
| **fs_move** | Move / rename a workspace path | Rename a file or relocate it under a different subdir. Both endpoints must stay inside the project workspace. |
| **fs_copy** | Copy a workspace file or directory tree | Promote a scratch file to evidence (e.g. `notes/probe.txt` -> `tool-outputs/findings.txt`) before further edits, or duplicate an offloaded result for safe modification. |
| **fs_mkdir** | Create a workspace directory | Pre-create an output subtree before writing many files into it. Default subdirs (notes/, tool-outputs/, jobs/, uploads/) are auto-created on first access; you only need fs_mkdir for custom layouts. |
| **fs_chmod** | Change permission bits on a workspace file | Make a payload script executable before running it through kali_shell. Auditable + parameter-validated alternative to `kali_shell chmod`. |
| **fs_symlink_create** | Create a symlink inside the workspace | Stable shortcut to a frequently-referenced offloaded file or wordlist. Both target and link must resolve inside the workspace. |
| **fs_grep** | Ripgrep over the workspace (or a subtree of it) | Find specific strings across many offloaded files, search inside a running job's log (jobs/<id>.log), narrow a huge tool output to relevant lines before fs_read. |
| **fs_glob** | Find w
2026-06-20 13:27:59 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[12000:16000]:
orkspace files by glob pattern, sorted newest-first | Locate files when you know the name pattern but not the exact path (e.g. `*.json`, `**/findings-*.txt`). Sorted by mtime descending so the most-recently-written hits come first. |
| **fs_find** | Metadata-based file search (name pattern + mtime + size + type filters) | When glob alone is not enough - filter by recency (mtime=<1h), size (size=>10M), or type (file/dir/symlink). |
| **fs_list** | Single-directory listing with type indicator, size, mtime | Look inside one specific directory. Use fs_tree for a hierarchical view, fs_glob/fs_find for pattern-based search. |
